"SystemTime","NodeIp","IpNeighbor","linkQuality"
1466423608,"10.0.0.6","10.0.0.5",1
1466423634,"10.0.0.1","10.0.0.2",1
1466423634,"10.0.0.1","10.0.0.2",1
1466423634,"10.0.0.3","10.0.0.2",1
1466423634,"10.0.0.3","10.0.0.2",1
1466423634,"10.0.0.3","10.0.0.4",0.643
1466423634,"10.0.0.3","10.0.0.4",0.886
1466423634,"10.0.0.3","10.0.0.5",1
1466423634,"10.0.0.3","10.0.0.5",0.886
1466423634,"10.0.0.3","10.0.0.5",0.94
1466423634,"10.0.0.3","10.0.0.6",0.831
1466423634,"10.0.0.3","10.0.0.6",0.435
1466423635,"10.0.0.2","10.0.0.1",0.894
1466423635,"10.0.0.2","10.0.0.3",1
1466423635,"10.0.0.2","10.0.0.3",0.94
1466423635,"10.0.0.2","10.0.0.3",0.521
1466423635,"10.0.0.2","10.0.0.3",0.831
1466423637,"10.0.0.4","10.0.0.3",0.94
1466423637,"10.0.0.4","10.0.0.3",0.521
1466423637,"10.0.0.4","10.0.0.3",0.831
1466423637,"10.0.0.4","10.0.0.3",1
1466423637,"10.0.0.4","10.0.0.5",0.94
1466423637,"10.0.0.4","10.0.0.5",0.886
1466423637,"10.0.0.4","10.0.0.5",1
1466423638,"10.0.0.5","10.0.0.3",1
1466423638,"10.0.0.5","10.0.0.3",0.776
1466423638,"10.0.0.5","10.0.0.3",0.94
1466423638,"10.0.0.5","10.0.0.3",0.466
1466423638,"10.0.0.5","10.0.0.4",0.643
1466423638,"10.0.0.5","10.0.0.4",0.831
1466423638,"10.0.0.5","10.0.0.6",0.686
1466423638,"10.0.0.5","10.0.0.6",0.435
1466423639,"10.0.0.6","10.0.0.3",0.584
1466423639,"10.0.0.6","10.0.0.3",0.94
1466423639,"10.0.0.6","10.0.0.3",0.831
1466423639,"10.0.0.6","10.0.0.3",1
1466423639,"10.0.0.6","10.0.0.5",0.94
1466423639,"10.0.0.6","10.0.0.5",0.886
1466423639,"10.0.0.6","10.0.0.5",1
1466423665,"10.0.0.1","10.0.0.2",1
1466423665,"10.0.0.1","10.0.0.2",1
1466423665,"10.0.0.3","10.0.0.2",1
1466423665,"10.0.0.3","10.0.0.2",0.886
1466423665,"10.0.0.3","10.0.0.4",0.388
1466423665,"10.0.0.3","10.0.0.4",0.596
1466423665,"10.0.0.3","10.0.0.5",0.662
1466423665,"10.0.0.3","10.0.0.5",1
1466423665,"10.0.0.3","10.0.0.5",0.878
1466423665,"10.0.0.3","10.0.0.6",0.497
1466423665,"10.0.0.3","10.0.0.6",0.607
1466423665,"10.0.0.6","10.0.0.3",0.372
1466423665,"10.0.0.6","10.0.0.3",0.886
1466423665,"10.0.0.6","10.0.0.3",1
1466423665,"10.0.0.6","10.0.0.3",0.886
1466423665,"10.0.0.6","10.0.0.5",0.886
1466423665,"10.0.0.6","10.0.0.5",0.761
1466423665,"10.0.0.6","10.0.0.5",1
1466423666,"10.0.0.2","10.0.0.1",1
1466423666,"10.0.0.2","10.0.0.3",0.886
1466423666,"10.0.0.2","10.0.0.3",0.94
1466423666,"10.0.0.2","10.0.0.3",0.466
1466423666,"10.0.0.2","10.0.0.3",0.886
1466423668,"10.0.0.4","10.0.0.3",0.886
1466423668,"10.0.0.4","10.0.0.3",1
1466423668,"10.0.0.4","10.0.0.3",0.886
1466423668,"10.0.0.4","10.0.0.3",0.466
1466423668,"10.0.0.4","10.0.0.5",0.662
1466423668,"10.0.0.4","10.0.0.5",0.878
1466423668,"10.0.0.4","10.0.0.5",1
1466423669,"10.0.0.5","10.0.0.3",1
1466423669,"10.0.0.5","10.0.0.3",0.776
1466423669,"10.0.0.5","10.0.0.3",0.372
1466423669,"10.0.0.5","10.0.0.3",0.886
1466423669,"10.0.0.5","10.0.0.4",0.607
1466423669,"10.0.0.5","10.0.0.4",0.435
1466423669,"10.0.0.5","10.0.0.6",0.47
1466423669,"10.0.0.5","10.0.0.6",0.662
1466423695,"10.0.0.5","10.0.0.3",0.761
1466423695,"10.0.0.5","10.0.0.3",1
1466423695,"10.0.0.5","10.0.0.3",0.886
1466423695,"10.0.0.5","10.0.0.3",0.47
1466423695,"10.0.0.5","10.0.0.4",0.682
1466423695,"10.0.0.5","10.0.0.4",0.497
1466423695,"10.0.0.5","10.0.0.6",0.313
1466423695,"10.0.0.5","10.0.0.6",0.894
1466423696,"10.0.0.1","10.0.0.2",1
1466423696,"10.0.0.1","10.0.0.2",0.732
1466423696,"10.0.0.3","10.0.0.2",0.819
1466423696,"10.0.0.3","10.0.0.2",1
1466423696,"10.0.0.3","10.0.0.4",0.521
1466423696,"10.0.0.3","10.0.0.4",0.682
1466423696,"10.0.0.3","10.0.0.5",0.94
1466423696,"10.0.0.3","10.0.0.5",1
1466423696,"10.0.0.3","10.0.0.5",0.831
1466423696,"10.0.0.3","10.0.0.6",0.259
1466423696,"10.0.0.3","10.0.0.6",0.894
1466423696,"10.0.0.6","10.0.0.3",1
1466423696,"10.0.0.6","10.0.0.3",0.521
1466423696,"10.0.0.6","10.0.0.3",0.886
1466423696,"10.0.0.6","10.0.0.3",0.761
1466423696,"10.0.0.6","10.0.0.5",0.831
1466423696,"10.0.0.6","10.0.0.5",1
1466423696,"10.0.0.6","10.0.0.5",1
1466423697,"10.0.0.2","10.0.0.1",1
1466423697,"10.0.0.2","10.0.0.3",0.761
1466423697,"10.0.0.2","10.0.0.3",0.94
1466423697,"10.0.0.2","10.0.0.3",0.886
1466423697,"10.0.0.2","10.0.0.3",0.47
1466423725,"10.0.0.4","10.0.0.3",0.886
1466423725,"10.0.0.4","10.0.0.3",0.462
1466423725,"10.0.0.4","10.0.0.3",0.944
1466423725,"10.0.0.4","10.0.0.3",0.776
1466423725,"10.0.0.4","10.0.0.5",0.886
1466423725,"10.0.0.4","10.0.0.5",1
1466423725,"10.0.0.4","10.0.0.5",0.831
1466423726,"10.0.0.5","10.0.0.3",0.944
1466423726,"10.0.0.5","10.0.0.3",0.462
1466423726,"10.0.0.5","10.0.0.3",0.886
1466423726,"10.0.0.5","10.0.0.3",0.776
1466423726,"10.0.0.5","10.0.0.4",0.607
1466423726,"10.0.0.5","10.0.0.4",0.643
1466423726,"10.0.0.5","10.0.0.6",0.732
1466423726,"10.0.0.5","10.0.0.6",0.442
1466423727,"10.0.0.1","10.0.0.2",0.819
1466423727,"10.0.0.1","10.0.0.2",1
1466423727,"10.0.0.3","10.0.0.2",0.812
1466423727,"10.0.0.3","10.0.0.2",1
1466423727,"10.0.0.3","10.0.0.4",0.607
1466423727,"10.0.0.3","10.0.0.4",0.607
1466423727,"10.0.0.3","10.0.0.5",1
1466423727,"10.0.0.3","10.0.0.5",0.812
1466423727,"10.0.0.3","10.0.0.5",0.886
1466423727,"10.0.0.3","10.0.0.6",0.388
1466423727,"10.0.0.3","10.0.0.6",0.748
1466423727,"10.0.0.6","10.0.0.3",0.886
1466423727,"10.0.0.6","10.0.0.3",0.886
1466423727,"10.0.0.6","10.0.0.3",0.944
1466423727,"10.0.0.6","10.0.0.3",0.462
1466423727,"10.0.0.6","10.0.0.5",1
1466423727,"10.0.0.6","10.0.0.5",0.831
1466423727,"10.0.0.6","10.0.0.5",0.886
1466423728,"10.0.0.2","10.0.0.1",0.839
1466423728,"10.0.0.2","10.0.0.3",0.462
1466423728,"10.0.0.2","10.0.0.3",1
1466423728,"10.0.0.2","10.0.0.3",0.776
1466423728,"10.0.0.2","10.0.0.3",0.944
1466423754,"10.0.0.2","10.0.0.1",0.662
1466423754,"10.0.0.2","10.0.0.3",0.831
1466423754,"10.0.0.2","10.0.0.3",0.388
1466423754,"10.0.0.2","10.0.0.3",0.886
1466423754,"10.0.0.2","10.0.0.3",0.576
1466423754,"10.0.0.2","10.0.0.5",0.732
1466423754,"10.0.0.2","10.0.0.5",0.831
1466423754,"10.0.0.2","10.0.0.5",1
1466423756,"10.0.0.4","10.0.0.3",0.937
1466423756,"10.0.0.4","10.0.0.3",0.831
1466423756,"10.0.0.4","10.0.0.3",0.627
1466423756,"10.0.0.4","10.0.0.3",0.38
1466423756,"10.0.0.4","10.0.0.5",0.831
1466423756,"10.0.0.4","10.0.0.5",0.721
1466423756,"10.0.0.4","10.0.0.5",1
1466423757,"10.0.0.5","10.0.0.2",1
1466423757,"10.0.0.5","10.0.0.2",0.761
1466423757,"10.0.0.5","10.0.0.3",0.38
1466423757,"10.0.0.5","10.0.0.3",0.831
1466423757,"10.0.0.5","10.0.0.3",0.937
1466423757,"10.0.0.5","10.0.0.3",0.627
1466423757,"10.0.0.5","10.0.0.4",0.553
1466423757,"10.0.0.5","10.0.0.4",0.776
1466423757,"10.0.0.5","10.0.0.6",0.682
1466423757,"10.0.0.5","10.0.0.6",0.364
1466423758,"10.0.0.1","10.0.0.2",0.761
1466423758,"10.0.0.1","10.0.0.2",1
1466423758,"10.0.0.3","10.0.0.2",1
1466423758,"10.0.0.3","10.0.0.2",0.748
1466423758,"10.0.0.3","10.0.0.4",0.776
1466423758,"10.0.0.3","10.0.0.4",0.576
1466423758,"10.0.0.3","10.0.0.5",1
1466423758,"10.0.0.3","10.0.0.5",0.831
1466423758,"10.0.0.3","10.0.0.5",0.748
1466423758,"10.0.0.3","10.0.0.6",0.427
1466423758,"10.0.0.3","10.0.0.6",0.682
1466423758,"10.0.0.6","10.0.0.3",0.831
1466423758,"10.0.0.6","10.0.0.3",0.442
1466423758,"10.0.0.6","10.0.0.3",0.627
1466423758,"10.0.0.6","10.0.0.3",0.937
1466423758,"10.0.0.6","10.0.0.5",1
1466423758,"10.0.0.6","10.0.0.5",0.721
1466423758,"10.0.0.6","10.0.0.5",0.831
1466423784,"10.0.0.1","10.0.0.2",0.886
1466423784,"10.0.0.1","10.0.0.2",1
1466423784,"10.0.0.3","10.0.0.2",1
1466423784,"10.0.0.3","10.0.0.2",0.886
1466423784,"10.0.0.3","10.0.0.4",0.721
1466423784,"10.0.0.3","10.0.0.4",0.732
1466423784,"10.0.0.3","10.0.0.5",0.94
1466423784,"10.0.0.3","10.0.0.5",0.94
1466423784,"10.0.0.3","10.0.0.5",0.701
1466423784,"10.0.0.3","10.0.0.6",0.701
1466423784,"10.0.0.3","10.0.0.6",0.776
1466423784,"10.0.0.6","10.0.0.3",0.497
1466423784,"10.0.0.6","10.0.0.3",0.839
1466423784,"10.0.0.6","10.0.0.3",0.748
1466423784,"10.0.0.6","10.0.0.3",1
1466423784,"10.0.0.6","10.0.0.5",0.701
1466423784,"10.0.0.6","10.0.0.5",0.94
1466423784,"10.0.0.6","10.0.0.5",0.94
1466423785,"10.0.0.2","10.0.0.1",0.886
1466423785,"10.0.0.2","10.0.0.3",1
1466423785,"10.0.0.2","10.0.0.3",0.839
1466423785,"10.0.0.2","10.0.0.3",0.521
1466423785,"10.0.0.2","10.0.0.3",0.748
1466423787,"10.0.0.4","10.0.0.3",0.839
1466423787,"10.0.0.4","10.0.0.3",1
1466423787,"10.0.0.4","10.0.0.3",0.748
1466423787,"10.0.0.4","10.0.0.3",0.553
1466423787,"10.0.0.4","10.0.0.5",0.94
1466423787,"10.0.0.4","10.0.0.5",0.701
1466423787,"10.0.0.4","10.0.0.5",0.94
1466423788,"10.0.0.5","10.0.0.3",0.553
1466423788,"10.0.0.5","10.0.0.3",0.748
1466423788,"10.0.0.5","10.0.0.3",0.839
1466423788,"10.0.0.5","10.0.0.3",1
1466423788,"10.0.0.5","10.0.0.4",0.721
1466423788,"10.0.0.5","10.0.0.4",0.831
1466423788,"10.0.0.5","10.0.0.6",0.662
1466423788,"10.0.0.5","10.0.0.6",0.776
1466423815,"10.0.0.1","10.0.0.2",1
1466423815,"10.0.0.1","10.0.0.2",1
1466423815,"10.0.0.3","10.0.0.2",1
1466423815,"10.0.0.3","10.0.0.2",1
1466423815,"10.0.0.3","10.0.0.4",1
1466423815,"10.0.0.3","10.0.0.4",0.94
1466423815,"10.0.0.3","10.0.0.5",1
1466423815,"10.0.0.3","10.0.0.5",1
1466423815,"10.0.0.3","10.0.0.5",1
1466423815,"10.0.0.3","10.0.0.6",0.839
1466423815,"10.0.0.3","10.0.0.6",1
1466423815,"10.0.0.6","10.0.0.3",0.776
1466423815,"10.0.0.6","10.0.0.3",1
1466423815,"10.0.0.6","10.0.0.3",1
1466423815,"10.0.0.6","10.0.0.3",1
1466423815,"10.0.0.6","10.0.0.5",1
1466423815,"10.0.0.6","10.0.0.5",1
1466423815,"10.0.0.6","10.0.0.5",1
1466423816,"10.0.0.2","10.0.0.1",1
1466423816,"10.0.0.2","10.0.0.3",1
1466423816,"10.0.0.2","10.0.0.3",1
1466423816,"10.0.0.2","10.0.0.3",0.776
1466423816,"10.0.0.2","10.0.0.3",1
1466423818,"10.0.0.4","10.0.0.3",1
1466423818,"10.0.0.4","10.0.0.3",1
1466423818,"10.0.0.4","10.0.0.3",0.776
1466423818,"10.0.0.4","10.0.0.3",1
1466423818,"10.0.0.4","10.0.0.5",1
1466423818,"10.0.0.4","10.0.0.5",1
1466423818,"10.0.0.4","10.0.0.5",1
1466423819,"10.0.0.5","10.0.0.2",1
1466423819,"10.0.0.5","10.0.0.2",1
1466423819,"10.0.0.5","10.0.0.3",1
1466423819,"10.0.0.5","10.0.0.3",1
1466423819,"10.0.0.5","10.0.0.3",1
1466423819,"10.0.0.5","10.0.0.3",0.776
1466423819,"10.0.0.5","10.0.0.4",0.94
1466423819,"10.0.0.5","10.0.0.4",1
1466423819,"10.0.0.5","10.0.0.6",0.839
1466423819,"10.0.0.5","10.0.0.6",1
1466423844,"10.0.0.4","10.0.0.3",1
1466423844,"10.0.0.4","10.0.0.3",0.662
1466423844,"10.0.0.4","10.0.0.3",1
1466423844,"10.0.0.4","10.0.0.3",1
1466423844,"10.0.0.4","10.0.0.5",1
1466423844,"10.0.0.4","10.0.0.5",1
1466423844,"10.0.0.4","10.0.0.5",0.886
1466423845,"10.0.0.5","10.0.0.2",1
1466423845,"10.0.0.5","10.0.0.2",1
1466423845,"10.0.0.5","10.0.0.3",1
1466423845,"10.0.0.5","10.0.0.3",0.94
1466423845,"10.0.0.5","10.0.0.3",0.662
1466423845,"10.0.0.5","10.0.0.3",1
1466423845,"10.0.0.5","10.0.0.4",1
1466423845,"10.0.0.5","10.0.0.4",0.94
1466423845,"10.0.0.5","10.0.0.6",1
1466423845,"10.0.0.5","10.0.0.6",0.682
1466423846,"10.0.0.1","10.0.0.2",1
1466423846,"10.0.0.1","10.0.0.2",1
1466423846,"10.0.0.3","10.0.0.2",1
1466423846,"10.0.0.3","10.0.0.2",1
1466423846,"10.0.0.3","10.0.0.4",1
1466423846,"10.0.0.3","10.0.0.4",0.94
1466423846,"10.0.0.3","10.0.0.5",1
1466423846,"10.0.0.3","10.0.0.5",1
1466423846,"10.0.0.3","10.0.0.5",0.886
1466423846,"10.0.0.3","10.0.0.6",0.682
1466423846,"10.0.0.3","10.0.0.6",1
1466423846,"10.0.0.6","10.0.0.3",0.94
1466423846,"10.0.0.6","10.0.0.3",0.662
1466423846,"10.0.0.6","10.0.0.3",1
1466423846,"10.0.0.6","10.0.0.3",1
1466423846,"10.0.0.6","10.0.0.5",1
1466423846,"10.0.0.6","10.0.0.5",0.886
1466423846,"10.0.0.6","10.0.0.5",1
1466423847,"10.0.0.2","10.0.0.1",1
1466423847,"10.0.0.2","10.0.0.3",1
1466423847,"10.0.0.2","10.0.0.3",0.94
1466423847,"10.0.0.2","10.0.0.3",0.662
1466423847,"10.0.0.2","10.0.0.3",1
1466423875,"10.0.0.4","10.0.0.3",0.886
1466423875,"10.0.0.4","10.0.0.3",0.349
1466423875,"10.0.0.4","10.0.0.3",0.831
1466423875,"10.0.0.4","10.0.0.3",1
1466423875,"10.0.0.4","10.0.0.5",0.721
1466423875,"10.0.0.4","10.0.0.5",0.94
1466423875,"10.0.0.4","10.0.0.5",1
1466423876,"10.0.0.5","10.0.0.2",0.894
1466423876,"10.0.0.5","10.0.0.2",1
1466423876,"10.0.0.5","10.0.0.3",0.748
1466423876,"10.0.0.5","10.0.0.3",0.349
1466423876,"10.0.0.5","10.0.0.3",1
1466423876,"10.0.0.5","10.0.0.3",0.886
1466423876,"10.0.0.5","10.0.0.4",0.748
1466423876,"10.0.0.5","10.0.0.4",0.607
1466423876,"10.0.0.5","10.0.0.6",0.886
1466423876,"10.0.0.5","10.0.0.6",0.553
1466423877,"10.0.0.3","10.0.0.2",0.894
1466423877,"10.0.0.3","10.0.0.2",1
1466423877,"10.0.0.3","10.0.0.4",0.886
1466423877,"10.0.0.3","10.0.0.4",0.607
1466423877,"10.0.0.3","10.0.0.5",0.94
1466423877,"10.0.0.3","10.0.0.5",1
1466423877,"10.0.0.3","10.0.0.5",0.721
1466423877,"10.0.0.3","10.0.0.6",0.553
1466423877,"10.0.0.3","10.0.0.6",0.894
1466423877,"10.0.0.6","10.0.0.3",0.748
1466423877,"10.0.0.6","10.0.0.3",0.886
1466423877,"10.0.0.6","10.0.0.3",1
1466423877,"10.0.0.6","10.0.0.3",0.29
1466423877,"10.0.0.6","10.0.0.5",0.721
1466423877,"10.0.0.6","10.0.0.5",1
1466423877,"10.0.0.6","10.0.0.5",0.94
1466423878,"10.0.0.1","10.0.0.2",1
1466423878,"10.0.0.1","10.0.0.2",0.894
1466423878,"10.0.0.2","10.0.0.1",0.886
1466423878,"10.0.0.2","10.0.0.3",0.576
1466423878,"10.0.0.2","10.0.0.3",0.886
1466423878,"10.0.0.2","10.0.0.3",0.831
1466423878,"10.0.0.2","10.0.0.3",1
1466423878,"10.0.0.2","10.0.0.5",0.748
1466423878,"10.0.0.2","10.0.0.5",1
1466423878,"10.0.0.2","10.0.0.5",1
1466423904,"10.0.0.2","10.0.0.1",0.94
1466423904,"10.0.0.2","10.0.0.3",0.886
1466423904,"10.0.0.2","10.0.0.3",0.662
1466423904,"10.0.0.2","10.0.0.3",0.886
1466423904,"10.0.0.2","10.0.0.3",0.497
1466423904,"10.0.0.2","10.0.0.5",1
1466423904,"10.0.0.2","10.0.0.5",0.776
1466423904,"10.0.0.2","10.0.0.5",0.886
1466423906,"10.0.0.4","10.0.0.3",0.894
1466423906,"10.0.0.4","10.0.0.3",0.944
1466423906,"10.0.0.4","10.0.0.3",0.721
1466423906,"10.0.0.4","10.0.0.3",0.521
1466423906,"10.0.0.4","10.0.0.5",0.776
1466423906,"10.0.0.4","10.0.0.5",1
1466423906,"10.0.0.4","10.0.0.5",0.788
1466423907,"10.0.0.5","10.0.0.2",0.831
1466423907,"10.0.0.5","10.0.0.2",1
1466423907,"10.0.0.5","10.0.0.3",0.521
1466423907,"10.0.0.5","10.0.0.3",0.894
1466423907,"10.0.0.5","10.0.0.3",0.886
1466423907,"10.0.0.5","10.0.0.3",0.721
1466423907,"10.0.0.5","10.0.0.4",0.607
1466423907,"10.0.0.5","10.0.0.4",0.748
1466423907,"10.0.0.5","10.0.0.6",0.944
1466423907,"10.0.0.5","10.0.0.6",0.497
1466423908,"10.0.0.3","10.0.0.2",0.831
1466423908,"10.0.0.3","10.0.0.2",1
1466423908,"10.0.0.3","10.0.0.4",0.748
1466423908,"10.0.0.3","10.0.0.4",0.607
1466423908,"10.0.0.3","10.0.0.5",1
1466423908,"10.0.0.3","10.0.0.5",0.831
1466423908,"10.0.0.3","10.0.0.5",0.819
1466423908,"10.0.0.3","10.0.0.6",0.497
1466423908,"10.0.0.3","10.0.0.6",0.944
1466423908,"10.0.0.6","10.0.0.3",0.721
1466423908,"10.0.0.6","10.0.0.3",0.576
1466423908,"10.0.0.6","10.0.0.3",0.886
1466423908,"10.0.0.6","10.0.0.3",0.894
1466423908,"10.0.0.6","10.0.0.5",0.831
1466423908,"10.0.0.6","10.0.0.5",0.819
1466423908,"10.0.0.6","10.0.0.5",1
1466423909,"10.0.0.1","10.0.0.2",1
1466423909,"10.0.0.1","10.0.0.2",0.831
1466423934,"10.0.0.3","10.0.0.2",0.94
1466423934,"10.0.0.3","10.0.0.2",1
1466423934,"10.0.0.3","10.0.0.4",0.94
1466423934,"10.0.0.3","10.0.0.4",0.776
1466423934,"10.0.0.3","10.0.0.5",0.839
1466423934,"10.0.0.3","10.0.0.5",1
1466423934,"10.0.0.3","10.0.0.5",0.776
1466423934,"10.0.0.3","10.0.0.6",0.662
1466423934,"10.0.0.3","10.0.0.6",0.94
1466423934,"10.0.0.6","10.0.0.3",0.721
1466423934,"10.0.0.6","10.0.0.3",0.94
1466423934,"10.0.0.6","10.0.0.3",0.886
1466423934,"10.0.0.6","10.0.0.3",0.643
1466423934,"10.0.0.6","10.0.0.5",0.776
1466423934,"10.0.0.6","10.0.0.5",0.94
1466423934,"10.0.0.6","10.0.0.5",1
1466423935,"10.0.0.1","10.0.0.2",1
1466423935,"10.0.0.1","10.0.0.2",0.94
1466423935,"10.0.0.2","10.0.0.1",0.94
1466423935,"10.0.0.2","10.0.0.3",0.721
1466423935,"10.0.0.2","10.0.0.3",0.886
1466423935,"10.0.0.2","10.0.0.3",0.576
1466423935,"10.0.0.2","10.0.0.3",0.94
1466423937,"10.0.0.4","10.0.0.3",0.94
1466423937,"10.0.0.4","10.0.0.3",0.576
1466423937,"10.0.0.4","10.0.0.3",0.721
1466423937,"10.0.0.4","10.0.0.3",0.886
1466423937,"10.0.0.4","10.0.0.5",0.776
1466423937,"10.0.0.4","10.0.0.5",1
1466423937,"10.0.0.4","10.0.0.5",0.839
1466423938,"10.0.0.5","10.0.0.2",0.94
1466423938,"10.0.0.5","10.0.0.2",1
1466423938,"10.0.0.5","10.0.0.3",0.94
1466423938,"10.0.0.5","10.0.0.3",0.886
1466423938,"10.0.0.5","10.0.0.3",0.721
1466423938,"10.0.0.5","10.0.0.3",0.623
1466423938,"10.0.0.5","10.0.0.4",1
1466423938,"10.0.0.5","10.0.0.4",0.776
1466423938,"10.0.0.5","10.0.0.6",0.662
1466423938,"10.0.0.5","10.0.0.6",0.94
1466423965,"10.0.0.3","10.0.0.2",1
1466423965,"10.0.0.3","10.0.0.2",0.94
1466423965,"10.0.0.3","10.0.0.4",1
1466423965,"10.0.0.3","10.0.0.4",0.94
1466423965,"10.0.0.3","10.0.0.5",0.886
1466423965,"10.0.0.3","10.0.0.5",1
1466423965,"10.0.0.3","10.0.0.5",0.878
1466423965,"10.0.0.3","10.0.0.6",0.94
1466423965,"10.0.0.3","10.0.0.6",0.596
1466423965,"10.0.0.6","10.0.0.3",1
1466423965,"10.0.0.6","10.0.0.3",0.886
1466423965,"10.0.0.6","10.0.0.3",0.937
1466423965,"10.0.0.6","10.0.0.3",0.497
1466423965,"10.0.0.6","10.0.0.5",0.831
1466423965,"10.0.0.6","10.0.0.5",0.886
1466423965,"10.0.0.6","10.0.0.5",1
1466423966,"10.0.0.1","10.0.0.2",1
1466423966,"10.0.0.1","10.0.0.2",0.94
1466423966,"10.0.0.2","10.0.0.1",1
1466423966,"10.0.0.2","10.0.0.3",0.886
1466423966,"10.0.0.2","10.0.0.3",0.435
1466423966,"10.0.0.2","10.0.0.3",0.937
1466423966,"10.0.0.2","10.0.0.3",1
1466423968,"10.0.0.4","10.0.0.3",0.894
1466423968,"10.0.0.4","10.0.0.3",0.497
1466423968,"10.0.0.4","10.0.0.3",0.937
1466423968,"10.0.0.4","10.0.0.3",0.886
1466423968,"10.0.0.4","10.0.0.5",0.831
1466423968,"10.0.0.4","10.0.0.5",0.886
1466423968,"10.0.0.4","10.0.0.5",1
1466423968,"10.0.0.4","10.0.0.6",0.94
1466423968,"10.0.0.4","10.0.0.6",0.607
1466423969,"10.0.0.5","10.0.0.3",0.446
1466423969,"10.0.0.5","10.0.0.3",0.937
1466423969,"10.0.0.5","10.0.0.3",0.831
1466423969,"10.0.0.5","10.0.0.3",0.894
1466423969,"10.0.0.5","10.0.0.4",1
1466423969,"10.0.0.5","10.0.0.4",0.94
1466423969,"10.0.0.5","10.0.0.6",1
1466423969,"10.0.0.5","10.0.0.6",0.529
1466423995,"10.0.0.5","10.0.0.3",0.313
1466423995,"10.0.0.5","10.0.0.3",0.839
1466423995,"10.0.0.5","10.0.0.3",1
1466423995,"10.0.0.5","10.0.0.3",0.732
1466423995,"10.0.0.5","10.0.0.4",0.497
1466423995,"10.0.0.5","10.0.0.4",0.662
1466423995,"10.0.0.5","10.0.0.6",0.607
1466423995,"10.0.0.5","10.0.0.6",0.878
1466423996,"10.0.0.3","10.0.0.2",1
1466423996,"10.0.0.3","10.0.0.2",0.721
1466423996,"10.0.0.3","10.0.0.4",0.662
1466423996,"10.0.0.3","10.0.0.4",0.497
1466423996,"10.0.0.3","10.0.0.5",0.94
1466423996,"10.0.0.3","10.0.0.5",1
1466423996,"10.0.0.3","10.0.0.5",0.776
1466423996,"10.0.0.3","10.0.0.6",0.607
1466423996,"10.0.0.3","10.0.0.6",0.878
1466423996,"10.0.0.6","10.0.0.3",0.732
1466423996,"10.0.0.6","10.0.0.3",0.313
1466423996,"10.0.0.6","10.0.0.3",0.839
1466423996,"10.0.0.6","10.0.0.3",1
1466423996,"10.0.0.6","10.0.0.5",0.94
1466423996,"10.0.0.6","10.0.0.5",0.776
1466423996,"10.0.0.6","10.0.0.5",1
1466423997,"10.0.0.1","10.0.0.2",0.721
1466423997,"10.0.0.1","10.0.0.2",1
1466423997,"10.0.0.2","10.0.0.1",0.886
1466423997,"10.0.0.2","10.0.0.3",1
1466423997,"10.0.0.2","10.0.0.3",0.878
1466423997,"10.0.0.2","10.0.0.3",0.732
1466423997,"10.0.0.2","10.0.0.3",0.313
1466423999,"10.0.0.4","10.0.0.3",0.796
1466423999,"10.0.0.4","10.0.0.3",1
1466423999,"10.0.0.4","10.0.0.3",0.561
1466423999,"10.0.0.4","10.0.0.3",0.313
1466423999,"10.0.0.4","10.0.0.5",0.94
1466423999,"10.0.0.4","10.0.0.5",0.776
1466423999,"10.0.0.4","10.0.0.5",1
1466423999,"10.0.0.4","10.0.0.6",0.831
1466423999,"10.0.0.4","10.0.0.6",0.607
1466424025,"10.0.0.4","10.0.0.3",1
1466424025,"10.0.0.4","10.0.0.3",0.576
1466424025,"10.0.0.4","10.0.0.3",0.776
1466424025,"10.0.0.4","10.0.0.3",0.364
1466424025,"10.0.0.4","10.0.0.5",1
1466424025,"10.0.0.4","10.0.0.5",0.878
1466424025,"10.0.0.4","10.0.0.5",0.94
1466424026,"10.0.0.5","10.0.0.3",0.576
1466424026,"10.0.0.5","10.0.0.3",0.776
1466424026,"10.0.0.5","10.0.0.3",1
1466424026,"10.0.0.5","10.0.0.3",0.364
1466424026,"10.0.0.5","10.0.0.4",0.662
1466424026,"10.0.0.5","10.0.0.4",0.521
1466424026,"10.0.0.5","10.0.0.6",0.831
1466424026,"10.0.0.5","10.0.0.6",0.623
1466424027,"10.0.0.3","10.0.0.2",1
1466424027,"10.0.0.3","10.0.0.2",0.944
1466424027,"10.0.0.3","10.0.0.4",0.662
1466424027,"10.0.0.3","10.0.0.4",0.761
1466424027,"10.0.0.3","10.0.0.5",0.94
1466424027,"10.0.0.3","10.0.0.5",1
1466424027,"10.0.0.3","10.0.0.5",0.94
1466424027,"10.0.0.3","10.0.0.6",0.525
1466424027,"10.0.0.3","10.0.0.6",0.831
1466424027,"10.0.0.6","10.0.0.3",0.576
1466424027,"10.0.0.6","10.0.0.3",0.31
1466424027,"10.0.0.6","10.0.0.3",1
1466424027,"10.0.0.6","10.0.0.3",0.776
1466424027,"10.0.0.6","10.0.0.5",0.886
1466424027,"10.0.0.6","10.0.0.5",1
1466424027,"10.0.0.6","10.0.0.5",0.886
1466424028,"10.0.0.1","10.0.0.2",1
1466424028,"10.0.0.1","10.0.0.2",0.94
1466424028,"10.0.0.2","10.0.0.1",0.94
1466424028,"10.0.0.2","10.0.0.3",0.349
1466424028,"10.0.0.2","10.0.0.3",0.944
