SystemTime,destinationIP,lastHopIP,linkQuality,neighborLinkQuality,tcEdgeCost,validityTime
1466419403,10.0.0.5,10.0.0.4,1,1,1024,0
1466419403,10.0.0.3,10.0.0.5,1,1,1024,282298
1466419403,10.0.0.4,10.0.0.5,1,1,1024,282298
1466419403,10.0.0.6,10.0.0.5,0.886,1,1155,282298
1466419403,10.0.0.3,10.0.0.6,0.732,0.788,1771,273821
1466419403,10.0.0.5,10.0.0.6,1,1,1024,273821
1466419434,10.0.0.2,10.0.0.1,1,1,1024,285435
1466419434,10.0.0.1,10.0.0.2,1,1,1024,279315
1466419434,10.0.0.3,10.0.0.2,1,1,1024,279315
1466419434,10.0.0.2,10.0.0.3,1,1,1024,269831
1466419434,10.0.0.4,10.0.0.3,1,1,1024,269831
1466419434,10.0.0.5,10.0.0.3,1,1,1024,269831
1466419434,10.0.0.6,10.0.0.3,0.819,0.831,1502,269831
1466419434,10.0.0.3,10.0.0.4,1,1,1024,0
1466419434,10.0.0.5,10.0.0.4,1,0.886,1155,0
1466419434,10.0.0.3,10.0.0.5,1,1,1024,281645
1466419434,10.0.0.4,10.0.0.5,0.944,1,1083,281645
1466419434,10.0.0.6,10.0.0.5,1,1,1024,281645
1466419434,10.0.0.3,10.0.0.6,0.878,0.819,1422,275021
1466419434,10.0.0.5,10.0.0.6,1,0.886,1155,275021
1466419466,10.0.0.2,10.0.0.1,1,1,1024,282379
1466419466,10.0.0.1,10.0.0.2,1,1,1024,280118
1466419466,10.0.0.3,10.0.0.2,1,1,1024,280118
1466419466,10.0.0.2,10.0.0.3,1,1,1024,272390
1466419466,10.0.0.4,10.0.0.3,1,1,1024,272390
1466419466,10.0.0.5,10.0.0.3,0.886,0.831,1389,272390
1466419466,10.0.0.6,10.0.0.3,0.553,0.831,2227,272390
1466419466,10.0.0.3,10.0.0.4,1,1,1024,0
1466419466,10.0.0.5,10.0.0.4,1,1,1024,0
1466419466,10.0.0.3,10.0.0.5,0.831,0.94,1308,282048
1466419466,10.0.0.4,10.0.0.5,1,1,1024,282048
1466419466,10.0.0.6,10.0.0.5,1,1,1024,282048
1466419466,10.0.0.3,10.0.0.6,0.721,0.553,2566,279335
1466419466,10.0.0.5,10.0.0.6,1,1,1024,279335
1466419496,10.0.0.2,10.0.0.1,1,1,1024,285737
1466419496,10.0.0.1,10.0.0.2,1,1,1024,279617
1466419496,10.0.0.3,10.0.0.2,1,1,1024,279617
1466419496,10.0.0.2,10.0.0.3,1,1,1024,271936
1466419496,10.0.0.4,10.0.0.3,1,1,1024,271936
1466419496,10.0.0.5,10.0.0.3,0.796,1,1286,271936
1466419496,10.0.0.6,10.0.0.3,1,0.682,1500,271936
1466419496,10.0.0.3,10.0.0.4,1,1,1024,0
1466419496,10.0.0.5,10.0.0.4,1,1,1024,0
1466419496,10.0.0.3,10.0.0.5,1,0.937,1092,281746
1466419496,10.0.0.4,10.0.0.5,1,1,1024,281746
1466419496,10.0.0.6,10.0.0.5,1,1,1024,281746
1466419496,10.0.0.3,10.0.0.6,0.697,1,1466,279033
1466419496,10.0.0.5,10.0.0.6,1,1,1024,279033
1466419522,10.0.0.2,10.0.0.1,1,1,1024,278361
1466419522,10.0.0.1,10.0.0.2,1,1,1024,275705
1466419522,10.0.0.3,10.0.0.2,1,1,1024,275705
1466419522,10.0.0.2,10.0.0.3,1,1,1024,273643
1466419522,10.0.0.5,10.0.0.3,0.819,0.894,1397,273643
1466419522,10.0.0.6,10.0.0.3,0.812,0.894,1410,273643
1466419522,10.0.0.5,10.0.0.4,0.937,0.831,1314,0
1466419522,10.0.0.3,10.0.0.5,0.886,0.819,1409,281546
1466419522,10.0.0.4,10.0.0.5,0.721,0.937,1514,281546
1466419522,10.0.0.6,10.0.0.5,0.878,0.94,1238,281546
1466419522,10.0.0.3,10.0.0.6,0.894,0.819,1397,278833
1466419522,10.0.0.5,10.0.0.6,0.94,0.886,1227,278833
1466419553,10.0.0.2,10.0.0.1,1,1,1024,274453
1466419553,10.0.0.1,10.0.0.2,1,1,1024,270239
1466419553,10.0.0.3,10.0.0.2,1,1,1024,270239
1466419553,10.0.0.2,10.0.0.3,1,1,1024,269782
1466419553,10.0.0.5,10.0.0.3,0.94,1,1088,269782
1466419553,10.0.0.6,10.0.0.3,0.721,0.894,1587,269782
1466419553,10.0.0.5,10.0.0.4,1,0.721,1419,0
1466419553,10.0.0.3,10.0.0.5,0.937,0.94,1160,277685
1466419553,10.0.0.4,10.0.0.5,0.761,1,1345,277685
1466419553,10.0.0.6,10.0.0.5,1,1,1024,277685
1466419553,10.0.0.3,10.0.0.6,0.894,0.776,1474,273166
1466419553,10.0.0.5,10.0.0.6,1,0.937,1092,273166
1466419584,10.0.0.2,10.0.0.1,1,1,1024,278969
1466419584,10.0.0.1,10.0.0.2,1,1,1024,265530
1466419584,10.0.0.3,10.0.0.2,0.886,1,1155,265530
1466419584,10.0.0.2,10.0.0.3,1,0.886,1155,271991
1466419584,10.0.0.5,10.0.0.3,0.886,0.839,1376,271991
1466419584,10.0.0.6,10.0.0.3,0.831,0.662,1858,271991
1466419584,10.0.0.5,10.0.0.4,1,0.682,1500,0
1466419584,10.0.0.3,10.0.0.5,0.886,0.886,1303,281647
1466419584,10.0.0.4,10.0.0.5,0.682,1,1500,281647
1466419584,10.0.0.6,10.0.0.5,1,1,1024,281647
1466419584,10.0.0.3,10.0.0.6,0.662,0.819,1885,275624
1466419584,10.0.0.5,10.0.0.6,0.94,1,1088,275624
1466419615,10.0.0.2,10.0.0.1,1,1,1024,276506
1466419615,10.0.0.1,10.0.0.2,1,1,1024,272092
1466419615,10.0.0.3,10.0.0.2,1,0.944,1083,272092
1466419615,10.0.0.2,10.0.0.3,0.94,1,1088,268226
1466419615,10.0.0.5,10.0.0.3,1,0.94,1088,268226
1466419615,10.0.0.6,10.0.0.3,0.831,0.878,1402,268226
1466419615,10.0.0.5,10.0.0.4,1,0.796,1286,0
1466419615,10.0.0.3,10.0.0.5,0.94,1,1088,279287
1466419615,10.0.0.4,10.0.0.5,0.796,1,1286,279287
1466419615,10.0.0.6,10.0.0.5,1,1,1024,279287
1466419615,10.0.0.3,10.0.0.6,0.662,0.831,1858,278581
1466419615,10.0.0.5,10.0.0.6,1,1,1024,278581
1466419646,10.0.0.2,10.0.0.1,1,1,1024,270440
1466419646,10.0.0.1,10.0.0.2,1,1,1024,277061
1466419646,10.0.0.3,10.0.0.2,1,1,1024,277061
1466419646,10.0.0.2,10.0.0.3,1,1,1024,272942
1466419646,10.0.0.5,10.0.0.3,1,0.721,1419,272942
1466419646,10.0.0.6,10.0.0.3,0.847,0.732,1648,272942
1466419646,10.0.0.5,10.0.0.4,1,0.364,2807,0
1466419646,10.0.0.3,10.0.0.5,0.662,1,1545,279140
1466419646,10.0.0.4,10.0.0.5,0.38,1,2691,279140
1466419646,10.0.0.6,10.0.0.5,1,1,1024,279140
1466419646,10.0.0.3,10.0.0.6,0.732,0.886,1575,274620
1466419646,10.0.0.5,10.0.0.6,1,1,1024,274620
1466419672,10.0.0.2,10.0.0.1,1,1,1024,280270
1466419672,10.0.0.1,10.0.0.2,1,1,1024,276157
1466419672,10.0.0.3,10.0.0.2,1,1,1024,276157
1466419672,10.0.0.2,10.0.0.3,1,1,1024,270333
1466419672,10.0.0.5,10.0.0.3,0.94,0.886,1227,270333
1466419672,10.0.0.6,10.0.0.3,0.839,1,1220,270333
1466419672,10.0.0.5,10.0.0.4,1,0.47,2176,0
1466419672,10.0.0.3,10.0.0.5,0.94,0.94,1156,279740
1466419672,10.0.0.4,10.0.0.5,0.47,1,2176,279740
1466419672,10.0.0.6,10.0.0.5,1,1,1024,279740
1466419672,10.0.0.3,10.0.0.6,0.839,0.839,1453,278881
1466419672,10.0.0.5,10.0.0.6,1,1,1024,278881
1466419703,10.0.0.2,10.0.0.1,1,1,1024,283632
1466419703,10.0.0.1,10.0.0.2,1,1,1024,279518
1466419703,10.0.0.3,10.0.0.2,1,0.894,1145,279518
1466419703,10.0.0.2,10.0.0.3,0.94,1,1088,273694
1466419703,10.0.0.5,10.0.0.3,0.937,0.721,1514,273694
1466419703,10.0.0.6,10.0.0.3,0.364,0.776,3616,273694
1466419703,10.0.0.5,10.0.0.4,1,0.607,1684,0
1466419703,10.0.0.3,10.0.0.5,0.721,0.94,1507,279591
1466419703,10.0.0.4,10.0.0.5,0.607,1,1684,279591
1466419703,10.0.0.6,10.0.0.5,1,1,1024,279591
1466419703,10.0.0.3,10.0.0.6,0.697,0.442,3310,274923
1466419703,10.0.0.5,10.0.0.6,1,1,1024,274923
1466419734,10.0.0.2,10.0.0.1,1,1,1024,261713
1466419734,10.0.0.1,10.0.0.2,1,1,1024,264771
1466419734,10.0.0.3,10.0.0.2,0.94,1,1088,264771
1466419734,10.0.0.2,10.0.0.3,1,1,1024,256990
1466419734,10.0.0.5,10.0.0.3,0.831,0.748,1644,256990
1466419734,10.0.0.6,10.0.0.3,0.349,0.662,4426,256990
1466419734,10.0.0.3,10.0.0.5,0.721,0.831,1706,275325
1466419734,10.0.0.6,10.0.0.5,0.819,0.937,1333,275325
1466419734,10.0.0.3,10.0.0.6,0.561,0.349,5231,272612
1466419734,10.0.0.5,10.0.0.6,0.937,0.831,1314,272612
1466419765,10.0.0.2,10.0.0.1,1,0.894,1145,273045
1466419765,10.0.0.1,10.0.0.2,0.937,1,1092,275804
1466419765,10.0.0.3,10.0.0.2,0.894,1,1145,275804
1466419765,10.0.0.2,10.0.0.3,0.937,0.894,1221,269980
1466419765,10.0.0.5,10.0.0.3,0.682,0.627,2391,269980
1466419765,10.0.0.3,10.0.0.5,0.607,0.721,2334,279639
1466419765,10.0.0.6,10.0.0.5,0.776,0.94,1401,279639
1466419765,10.0.0.5,10.0.0.6,0.886,0.776,1488,276926
1466419796,10.0.0.2,10.0.0.1,1,0.894,1145,270231
1466419796,10.0.0.1,10.0.0.2,0.831,1,1231,271483
1466419796,10.0.0.3,10.0.0.2,0.839,0.94,1296,271483
1466419796,10.0.0.2,10.0.0.3,0.812,0.839,1503,265659
1466419796,10.0.0.5,10.0.0.3,0.662,0.701,2201,265659
1466419796,10.0.0.6,10.0.0.3,0.23,0.23,19128,265659
1466419796,10.0.0.3,10.0.0.5,0.662,0.682,2264,280643
1466419796,10.0.0.6,10.0.0.5,0.729,0.831,1688,280643
1466419796,10.0.0.3,10.0.0.6,0.184,0.29,19144,276225
1466419796,10.0.0.5,10.0.0.6,0.886,0.729,1584,276225
1466419822,10.0.0.2,10.0.0.1,1,0.894,1145,244405
1466419822,10.0.0.1,10.0.0.2,0.682,1,1500,276556
1466419822,10.0.0.3,10.0.0.2,0.886,0.831,1389,276556
1466419822,10.0.0.2,10.0.0.3,0.894,0.886,1292,272587
1466419822,10.0.0.4,10.0.0.3,0.223,0.776,5899,272587
1466419822,10.0.0.5,10.0.0.3,0.886,0.553,2089,272587
1466419822,10.0.0.3,10.0.0.4,0.721,0.259,5483,0
1466419822,10.0.0.5,10.0.0.4,0.94,0.329,3302,0
1466419822,10.0.0.3,10.0.0.5,0.521,0.886,2215,279638
1466419822,10.0.0.4,10.0.0.5,0.298,0.94,3650,279638
1466419822,10.0.0.6,10.0.0.5,0.646,1,1582,279638
1466419822,10.0.0.5,10.0.0.6,1,0.627,1632,278781
1466419853,10.0.0.2,10.0.0.1,1,0.812,1261,283282
1466419853,10.0.0.1,10.0.0.2,0.812,1,1261,279217
1466419853,10.0.0.3,10.0.0.2,0.878,0.776,1501,279217
1466419853,10.0.0.2,10.0.0.3,0.819,0.878,1422,271338
1466419853,10.0.0.4,10.0.0.3,0.662,0.732,2106,271338
1466419853,10.0.0.5,10.0.0.3,0.788,0.627,2070,271338
1466419853,10.0.0.6,10.0.0.3,0.435,0.145,16212,271338
1466419853,10.0.0.3,10.0.0.4,0.831,0.662,1858,0
1466419853,10.0.0.5,10.0.0.4,1,0.584,1752,0
1466419853,10.0.0.3,10.0.0.5,0.627,0.776,2101,280145
1466419853,10.0.0.4,10.0.0.5,0.584,1,1752,280145
1466419853,10.0.0.6,10.0.0.5,0.819,0.819,1524,280145
1466419853,10.0.0.3,10.0.0.6,0.168,0.396,15331,275578
1466419853,10.0.0.5,10.0.0.6,0.788,0.831,1562,275578
1466419884,10.0.0.2,10.0.0.1,1,0.812,1261,283181
1466419884,10.0.0.1,10.0.0.2,0.831,1,1231,277061
1466419884,10.0.0.3,10.0.0.2,1,0.721,1419,277061
1466419884,10.0.0.2,10.0.0.3,0.721,1,1419,266124
1466419884,10.0.0.4,10.0.0.3,0.549,0.732,2543,266124
1466419884,10.0.0.5,10.0.0.3,0.553,0.662,2794,266124
1466419884,10.0.0.3,10.0.0.4,0.776,0.553,2385,0
1466419884,10.0.0.5,10.0.0.4,1,0.721,1419,0
1466419884,10.0.0.3,10.0.0.5,0.643,0.521,3052,279844
1466419884,10.0.0.4,10.0.0.5,0.721,1,1419,279844
1466419884,10.0.0.6,10.0.0.5,0.886,0.662,1743,279844
1466419884,10.0.0.5,10.0.0.6,0.732,0.886,1575,278433
1466419915,10.0.0.2,10.0.0.1,1,0.732,1396,279515
1466419915,10.0.0.1,10.0.0.2,0.732,1,1396,278462
1466419915,10.0.0.3,10.0.0.2,1,0.937,1092,278462
1466419915,10.0.0.2,10.0.0.3,0.886,1,1155,272638
1466419915,10.0.0.4,10.0.0.3,0.682,0.886,1693,272638
1466419915,10.0.0.5,10.0.0.3,0.788,0.607,2137,272638
1466419915,10.0.0.6,10.0.0.3,0.521,0.271,7255,272638
1466419915,10.0.0.3,10.0.0.4,1,0.682,1500,0
1466419915,10.0.0.5,10.0.0.4,1,0.732,1396,0
1466419915,10.0.0.3,10.0.0.5,0.607,0.788,2137,278383
1466419915,10.0.0.4,10.0.0.5,0.732,1,1396,278383
1466419915,10.0.0.6,10.0.0.5,0.94,0.886,1227,278383
1466419915,10.0.0.3,10.0.0.6,0.271,0.497,7598,276022
1466419915,10.0.0.5,10.0.0.6,0.886,0.94,1227,276022
1466419946,10.0.0.2,10.0.0.1,1,1,1024,284534
1466419946,10.0.0.1,10.0.0.2,1,1,1024,279969
1466419946,10.0.0.3,10.0.0.2,1,0.94,1088,279969
1466419946,10.0.0.2,10.0.0.3,0.94,1,1088,272590
1466419946,10.0.0.4,10.0.0.3,0.525,0.839,2321,272590
1466419946,10.0.0.5,10.0.0.3,0.682,0.682,2199,272590
1466419946,10.0.0.6,10.0.0.3,0.259,0.607,6508,272590
1466419946,10.0.0.3,10.0.0.4,0.732,0.553,2525,0
1466419946,10.0.0.5,10.0.0.4,1,0.776,1318,0
1466419946,10.0.0.3,10.0.0.5,0.576,0.623,2848,282198
1466419946,10.0.0.4,10.0.0.5,0.732,1,1396,282198
1466419946,10.0.0.6,10.0.0.5,0.894,0.944,1211,282198
1466419946,10.0.0.3,10.0.0.6,0.521,0.23,8485,279335
1466419946,10.0.0.5,10.0.0.6,0.94,0.894,1216,279335
1466420003,10.0.0.2,10.0.0.1,1,0.894,1145,275907
1466420003,10.0.0.1,10.0.0.2,0.886,1,1155,276959
1466420003,10.0.0.3,10.0.0.2,1,0.886,1155,276959
1466420003,10.0.0.2,10.0.0.3,0.886,1,1155,271135
1466420003,10.0.0.4,10.0.0.3,0.643,0.886,1796,271135
1466420003,10.0.0.5,10.0.0.3,0.886,0.364,3168,271135
1466420003,10.0.0.6,10.0.0.3,0.313,0.207,15704,271135
1466420003,10.0.0.3,10.0.0.4,0.886,0.643,1796,0
1466420003,10.0.0.5,10.0.0.4,0.886,0.615,1876,0
1466420003,10.0.0.3,10.0.0.5,0.364,0.886,3168,277882
1466420003,10.0.0.4,10.0.0.5,0.596,0.886,1938,277882
1466420003,10.0.0.6,10.0.0.5,0.894,0.831,1377,277882
1466420003,10.0.0.3,10.0.0.6,0.129,0.282,28024,271759
1466420003,10.0.0.5,10.0.0.6,0.839,0.886,1376,271759
1466420034,10.0.0.2,10.0.0.1,1,0.894,1145,279920
1466420034,10.0.0.1,10.0.0.2,0.894,1,1145,278966
1466420034,10.0.0.3,10.0.0.2,0.886,0.839,1376,278966
1466420034,10.0.0.2,10.0.0.3,0.886,0.886,1303,273142
1466420034,10.0.0.4,10.0.0.3,0.662,0.886,1743,273142
1466420034,10.0.0.5,10.0.0.3,0.607,0.646,2603,273142
1466420034,10.0.0.6,10.0.0.3,0.38,0.29,9276,273142
1466420034,10.0.0.3,10.0.0.4,0.839,0.662,1841,0
1466420034,10.0.0.5,10.0.0.4,0.886,0.839,1376,0
1466420034,10.0.0.3,10.0.0.5,0.643,0.643,2475,280392
1466420034,10.0.0.4,10.0.0.5,0.878,0.839,1389,280392
1466420034,10.0.0.6,10.0.0.5,0.701,0.894,1631,280392
1466420034,10.0.0.3,10.0.0.6,0.29,0.313,11247,279385
1466420034,10.0.0.5,10.0.0.6,0.894,0.721,1587,279385
1466420065,10.0.0.2,10.0.0.1,1,0.894,1145,248870
1466420065,10.0.0.1,10.0.0.2,0.94,1,1088,268729
1466420065,10.0.0.3,10.0.0.2,0.94,0.839,1296,268729
1466420065,10.0.0.2,10.0.0.3,0.596,0.94,1825,272084
1466420065,10.0.0.4,10.0.0.3,0.886,0.788,1465,272084
1466420065,10.0.0.5,10.0.0.3,0.561,0.521,3501,272084
1466420065,10.0.0.6,10.0.0.3,0.29,0.442,7962,272084
1466420065,10.0.0.3,10.0.0.4,0.788,0.886,1465,0
1466420065,10.0.0.5,10.0.0.4,0.944,0.553,1959,0
1466420065,10.0.0.3,10.0.0.5,0.553,0.697,2653,279584
1466420065,10.0.0.4,10.0.0.5,0.553,1,1851,279584
1466420065,10.0.0.6,10.0.0.5,0.937,0.886,1232,279584
1466420065,10.0.0.3,10.0.0.6,0.349,0.407,7193,278430
1466420065,10.0.0.5,10.0.0.6,0.94,0.937,1160,278430
1466420096,10.0.0.2,10.0.0.1,1,0.894,1145,277311
1466420096,10.0.0.1,10.0.0.2,0.894,1,1145,277862
1466420096,10.0.0.3,10.0.0.2,1,0.788,1299,277862
1466420096,10.0.0.2,10.0.0.3,0.808,1,1267,272038
1466420096,10.0.0.4,10.0.0.3,0.313,0.886,3682,272038
1466420096,10.0.0.5,10.0.0.3,0.682,0.553,2714,272038
1466420096,10.0.0.3,10.0.0.4,0.839,0.29,4204,0
1466420096,10.0.0.5,10.0.0.4,0.94,0.682,1594,0
1466420096,10.0.0.3,10.0.0.5,0.553,0.662,2794,279691
1466420096,10.0.0.4,10.0.0.5,0.682,0.937,1601,279691
1466420096,10.0.0.6,10.0.0.5,0.94,0.937,1160,279691
1466420096,10.0.0.5,10.0.0.6,0.94,0.94,1156,274973
1466420127,10.0.0.2,10.0.0.1,1,0.776,1318,283881
1466420127,10.0.0.1,10.0.0.2,0.776,1,1318,274349
1466420127,10.0.0.3,10.0.0.2,1,1,1024,274349
1466420127,10.0.0.2,10.0.0.3,0.886,1,1155,270331
1466420127,10.0.0.4,10.0.0.3,0.407,0.831,3020,270331
1466420127,10.0.0.5,10.0.0.3,0.878,0.474,2456,270331
1466420127,10.0.0.6,10.0.0.3,0.271,0.219,17232,270331
1466420127,10.0.0.3,10.0.0.4,0.796,0.407,3153,0
1466420127,10.0.0.5,10.0.0.4,1,0.819,1249,0
1466420127,10.0.0.3,10.0.0.5,0.497,0.878,2340,279587
1466420127,10.0.0.4,10.0.0.5,0.819,1,1249,279587
1466420127,10.0.0.6,10.0.0.5,0.776,0.886,1488,279587
1466420127,10.0.0.3,10.0.0.6,0.329,0.271,11488,276874
1466420127,10.0.0.5,10.0.0.6,0.886,0.732,1575,276874
1466420153,10.0.0.2,10.0.0.1,1,0.878,1165,283582
1466420153,10.0.0.1,10.0.0.2,0.878,1,1165,275557
1466420153,10.0.0.3,10.0.0.2,0.894,0.894,1280,275557
1466420153,10.0.0.2,10.0.0.3,0.886,0.894,1292,271638
1466420153,10.0.0.4,10.0.0.3,0.549,0.819,2275,271638
1466420153,10.0.0.5,10.0.0.3,0.878,0.435,2677,271638
1466420153,10.0.0.6,10.0.0.3,0.282,0.497,7281,271638
1466420153,10.0.0.3,10.0.0.4,0.788,0.607,2137,0
1466420153,10.0.0.5,10.0.0.4,1,0.497,2056,0
1466420153,10.0.0.3,10.0.0.5,0.497,0.886,2319,280642
1466420153,10.0.0.4,10.0.0.5,0.497,1,2056,280642
1466420153,10.0.0.6,10.0.0.5,0.788,0.886,1465,280642
1466420153,10.0.0.3,10.0.0.6,0.227,0.407,11038,274421
1466420153,10.0.0.5,10.0.0.6,0.831,0.788,1562,274421
1466420184,10.0.0.2,10.0.0.1,1,0.878,1165,276040
1466420184,10.0.0.1,10.0.0.2,0.886,1,1155,271828
1466420184,10.0.0.3,10.0.0.2,1,0.831,1231,271828
1466420184,10.0.0.2,10.0.0.3,0.831,1,1231,269473
1466420184,10.0.0.4,10.0.0.3,0.819,0.886,1409,269473
1466420184,10.0.0.5,10.0.0.3,0.662,0.407,3788,269473
1466420184,10.0.0.3,10.0.0.4,0.886,0.819,1409,0
1466420184,10.0.0.5,10.0.0.4,1,0.776,1318,0
1466420184,10.0.0.3,10.0.0.5,0.466,0.662,3310,280890
1466420184,10.0.0.4,10.0.0.5,0.776,1,1318,280890
1466420184,10.0.0.6,10.0.0.5,0.831,0.847,1454,280890
1466420184,10.0.0.5,10.0.0.6,0.847,0.878,1376,276220
1466420215,10.0.0.2,10.0.0.1,1,1,1024,282072
1466420215,10.0.0.1,10.0.0.2,1,1,1024,275952
1466420215,10.0.0.3,10.0.0.2,0.94,0.819,1327,275952
1466420215,10.0.0.2,10.0.0.3,0.831,0.94,1308,270128
1466420215,10.0.0.4,10.0.0.3,0.462,0.897,2464,270128
1466420215,10.0.0.5,10.0.0.3,0.553,0.407,4540,270128
1466420215,10.0.0.3,10.0.0.4,0.944,0.462,2341,0
1466420215,10.0.0.5,10.0.0.4,0.894,0.831,1377,0
1466420215,10.0.0.3,10.0.0.5,0.553,0.553,3349,280994
1466420215,10.0.0.4,10.0.0.5,0.831,0.894,1377,280994
1466420215,10.0.0.6,10.0.0.5,0.732,0.847,1648,280994
1466420215,10.0.0.5,10.0.0.6,0.847,0.878,1376,273413
1466420246,10.0.0.2,10.0.0.1,1,1,1024,270847
1466420246,10.0.0.1,10.0.0.2,1,1,1024,275604
1466420246,10.0.0.3,10.0.0.2,0.94,0.94,1156,275604
1466420246,10.0.0.2,10.0.0.3,0.94,1,1088,271735
1466420246,10.0.0.4,10.0.0.3,0.474,0.94,2292,271735
1466420246,10.0.0.5,10.0.0.3,0.788,0.776,1673,271735
1466420246,10.0.0.6,10.0.0.3,0.29,0.148,23679,271735
1466420246,10.0.0.3,10.0.0.4,0.94,0.553,1967,0
1466420246,10.0.0.5,10.0.0.4,0.94,0.721,1507,0
1466420246,10.0.0.3,10.0.0.5,0.761,0.788,1707,280241
1466420246,10.0.0.4,10.0.0.5,0.721,0.94,1507,280241
1466420246,10.0.0.6,10.0.0.5,0.662,0.662,2331,280241
1466420246,10.0.0.3,10.0.0.6,0.098,0.372,28036,279434
1466420246,10.0.0.5,10.0.0.6,0.662,0.627,2462,279434
1466420277,10.0.0.2,10.0.0.1,1,1,1024,271846
1466420277,10.0.0.1,10.0.0.2,1,1,1024,275755
1466420277,10.0.0.3,10.0.0.2,0.94,0.831,1308,275755
1466420277,10.0.0.2,10.0.0.3,0.819,0.94,1327,268327
1466420277,10.0.0.4,10.0.0.3,0.607,0.776,2169,268327
1466420277,10.0.0.5,10.0.0.3,0.776,0.627,2101,268327
1466420277,10.0.0.6,10.0.0.3,0.184,0.246,22487,268327
1466420277,10.0.0.3,10.0.0.4,0.776,0.662,1989,0
1466420277,10.0.0.5,10.0.0.4,1,0.761,1345,0
1466420277,10.0.0.3,10.0.0.5,0.553,0.839,2206,281141
1466420277,10.0.0.4,10.0.0.5,0.721,1,1419,281141
1466420277,10.0.0.6,10.0.0.5,0.761,0.886,1518,281141
1466420277,10.0.0.3,10.0.0.6,0.164,0.329,18873,273517
1466420277,10.0.0.5,10.0.0.6,0.886,0.761,1518,273517
1466420303,10.0.0.2,10.0.0.1,1,0.886,1155,282626
1466420303,10.0.0.1,10.0.0.2,0.894,1,1145,280169
1466420303,10.0.0.3,10.0.0.2,0.944,0.831,1303,280169
1466420303,10.0.0.2,10.0.0.3,0.894,0.944,1211,274345
1466420303,10.0.0.4,10.0.0.3,0.442,0.94,2455,274345
1466420303,10.0.0.5,10.0.0.3,0.788,0.576,2253,274345
1466420303,10.0.0.6,10.0.0.3,0.388,0.407,6467,274345
1466420303,10.0.0.3,10.0.0.4,0.94,0.497,2184,0
1466420303,10.0.0.5,10.0.0.4,0.94,0.682,1594,0
1466420303,10.0.0.3,10.0.0.5,0.576,0.788,2253,281445
1466420303,10.0.0.4,10.0.0.5,0.627,0.94,1734,281445
1466420303,10.0.0.6,10.0.0.5,0.831,0.819,1502,281445
1466420303,10.0.0.3,10.0.0.6,0.396,0.38,6796,278732
1466420303,10.0.0.5,10.0.0.6,0.819,0.732,1703,278732
1466420334,10.0.0.2,10.0.0.1,1,1,1024,286139
1466420334,10.0.0.1,10.0.0.2,1,1,1024,280019
1466420334,10.0.0.3,10.0.0.2,0.894,0.937,1221,280019
1466420334,10.0.0.2,10.0.0.3,0.886,0.894,1292,270584
1466420334,10.0.0.4,10.0.0.3,0.662,0.94,1641,270584
1466420334,10.0.0.5,10.0.0.3,0.748,0.701,1947,270584
1466420334,10.0.0.6,10.0.0.3,0.442,0.497,4639,270584
1466420334,10.0.0.3,10.0.0.4,0.94,0.662,1641,0
1466420334,10.0.0.5,10.0.0.4,1,0.607,1684,0
1466420334,10.0.0.3,10.0.0.5,0.701,0.831,1754,277287
1466420334,10.0.0.4,10.0.0.5,0.607,1,1684,277287
1466420334,10.0.0.6,10.0.0.5,0.886,0.831,1389,277287
1466420334,10.0.0.3,10.0.0.6,0.497,0.407,5041,277929
1466420334,10.0.0.5,10.0.0.6,0.878,0.937,1243,277929
1466420365,10.0.0.2,10.0.0.1,1,1,1024,279666
1466420365,10.0.0.1,10.0.0.2,1,1,1024,278712
1466420365,10.0.0.3,10.0.0.2,0.732,0.94,1483,278712
1466420365,10.0.0.2,10.0.0.3,0.886,0.596,1938,260642
1466420365,10.0.0.4,10.0.0.3,0.839,0.886,1376,260642
1466420365,10.0.0.5,10.0.0.3,0.721,0.442,3202,260642
1466420365,10.0.0.6,10.0.0.3,0.435,0.388,6059,260642
1466420365,10.0.0.3,10.0.0.4,0.732,0.886,1575,0
1466420365,10.0.0.5,10.0.0.4,0.894,0.886,1292,0
1466420365,10.0.0.3,10.0.0.5,0.553,0.721,2566,277529
1466420365,10.0.0.4,10.0.0.5,0.886,0.894,1292,277529
1466420365,10.0.0.6,10.0.0.5,0.886,0.776,1488,277529
1466420365,10.0.0.3,10.0.0.6,0.329,0.372,8344,274816
1466420365,10.0.0.5,10.0.0.6,0.776,0.839,1571,274816
1466420396,10.0.0.2,10.0.0.1,1,1,1024,263812
1466420396,10.0.0.1,10.0.0.2,1,1,1024,268835
1466420396,10.0.0.3,10.0.0.2,1,1,1024,268835
1466420396,10.0.0.2,10.0.0.3,0.894,1,1145,269978
1466420396,10.0.0.4,10.0.0.3,0.553,0.748,2472,269978
1466420396,10.0.0.5,10.0.0.3,0.886,0.549,2104,269978
1466420396,10.0.0.6,10.0.0.3,0.388,0.349,7557,269978
1466420396,10.0.0.3,10.0.0.4,0.839,0.553,2206,0
1466420396,10.0.0.5,10.0.0.4,1,0.761,1345,0
1466420396,10.0.0.3,10.0.0.5,0.407,0.894,2808,277729
1466420396,10.0.0.4,10.0.0.5,0.732,1,1396,277729
1466420396,10.0.0.6,10.0.0.5,0.878,0.894,1303,277729
1466420396,10.0.0.3,10.0.0.6,0.349,0.442,6620,276574
